date,pickup_limit,rent_limit,ratings_total,trips,request_limit,not_available,availability,return_limit,price_per_day,car_id,car_disabled
2019-03-16,0,0,none,none,0,0,none,0,50,1132,0
2019-03-16,0,0,22,28,0,1,"This car isn’t available",0,55,190,0
2019-03-16,0,0,89,104,0,1,"This car isn’t available",0,28,1142,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,26,1944,0
2019-03-16,0,0,16,18,0,1,"This car isn’t available",0,60,1177,0
2019-03-16,0,0,12,10,0,1,"This car isn’t available",0,58,214,0
2019-03-16,0,0,33,46,0,1,"This car isn’t available",0,26,226,0
2019-03-16,0,0,10,11,0,1,"This car isn’t available",0,48,234,0
2019-03-16,0,0,81,103,0,0,none,0,99,1202,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,65,252,0
2019-03-16,0,0,2,3,0,0,none,0,225,1220,0
2019-03-16,0,0,2,2,0,0,none,0,124,1231,0
2019-03-16,0,0,11,13,0,1,"This car isn’t available",0,38,1962,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,45,1247,0
2019-03-16,0,0,none,7,0,0,none,0,80,282,0
2019-03-16,0,0,3,3,0,0,none,0,55,1257,0
2019-03-16,0,0,none,none,0,0,none,0,68,1266,0
2019-03-16,1,0,17,20,0,0,"The owner isn’t available for pickup or return from Mar 23 at 6:00 AM to Mar 27 at 11:00 AM",1,40,1278,0
2019-03-16,0,0,29,35,0,1,"This car isn’t available",0,57,1283,0
2019-03-16,0,0,none,none,0,0,none,0,91,1975,0
2019-03-16,0,0,95,132,0,0,none,0,33,1300,0
2019-03-16,0,0,35,37,0,1,"This car isn’t available",0,30,347,0
2019-03-16,0,0,none,none,0,0,none,0,75,1324,0
2019-03-16,0,0,35,35,0,1,"This car isn’t available",0,139,1347,0
2019-03-16,0,0,39,45,0,1,"This car isn’t available",0,83,1328,0
2019-03-16,0,0,51,55,0,0,none,0,59,1342,0
2019-03-16,0,0,36,46,0,1,"This car isn’t available",0,37,364,0
2019-03-16,0,0,15,13,1,0,"This car must be requested at least 1 day in advance at this location",0,36,383,0
2019-03-16,0,0,22,23,1,0,"This car must be requested at least 2 days in advance at this location",0,42,1365,0
2019-03-16,0,0,57,70,0,1,"This car isn’t available",0,32,1377,0
2019-03-16,0,0,17,24,0,1,"This car isn’t available",0,30,400,0
2019-03-16,0,0,none,none,0,0,none,0,60,409,0
2019-03-16,0,0,none,5,0,0,none,0,43,417,0
2019-03-16,0,0,59,61,0,1,"This car isn’t available",0,65,424,0
2019-03-16,0,0,10,11,0,1,"This car isn’t available",0,35,1431,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,78,1425,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,39,471,0
2019-03-16,0,0,45,51,0,1,"This car isn’t available",0,29,463,0
2019-03-16,0,0,44,54,0,1,"This car isn’t available",0,67,478,0
2019-03-16,0,0,none,1,1,0,"This car must be requested at least 3 days in advance at this location",0,109,492,0
2019-03-16,0,0,2,2,0,0,none,0,98,497,0
2019-03-16,0,0,19,21,0,1,"This car isn’t available",0,46,1482,0
2019-03-16,0,0,124,179,0,1,"This car isn’t available",0,35,1486,0
2019-03-16,0,1,none,none,0,0,"This car must be rented for at least 1 month.",0,37,513,0
2019-03-16,0,0,76,83,0,1,"This car isn’t available",0,185,1496,0
2019-03-16,0,0,3,1,0,1,"This car isn’t available",0,56,1504,0
2019-03-16,0,0,42,47,0,1,"This car isn’t available",0,40,1510,0
2019-03-16,0,0,13,14,0,0,none,0,147,535,0
2019-03-16,0,0,161,176,0,1,"This car isn’t available",0,23,1532,0
2019-03-16,0,0,none,1,0,0,none,0,39,1526,0
2019-03-16,0,0,56,61,0,1,"This car isn’t available",0,65,1546,0
2019-03-16,0,0,29,29,0,1,"This car isn’t available",0,25,568,0
2019-03-16,0,0,27,27,0,1,"This car isn’t available",0,54,2270,0
2019-03-16,0,0,63,70,0,1,"This car isn’t available",0,50,2077,0
2019-03-16,0,0,162,186,0,1,"This car isn’t available",0,37,588,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,54,2086,0
2019-03-16,0,0,38,47,0,1,"This car isn’t available",0,47,1592,0
2019-03-16,0,0,65,111,0,0,none,0,41,1599,0
2019-03-16,0,0,40,40,0,1,"This car isn’t available",0,110,625,0
2019-03-16,0,0,68,79,0,0,none,0,33,1618,0
2019-03-16,0,0,26,37,0,1,"This car isn’t available",0,37,1630,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,33,1648,0
2019-03-16,1,0,73,88,0,0,"The owner isn’t available for pickup or return from Mar 16 at 12:30 AM to Mar 16 at 11:30 PM",1,29,653,0
2019-03-16,0,0,37,39,0,1,"This car isn’t available",0,160,1654,0
2019-03-16,1,0,2,1,0,0,"The owner isn’t available for pickup or return from Mar 2 at 1:00 AM to Mar 31 at 9:00 AM",1,42,1664,0
2019-03-16,0,0,16,17,0,1,"This car isn’t available",0,24,1685,0
2019-03-16,0,0,122,129,0,1,"This car isn’t available",0,56,684,0
2019-03-16,0,0,none,1,0,0,none,0,33,2293,0
2019-03-16,0,0,2,4,0,1,"This car isn’t available",0,27,1702,0
2019-03-16,0,0,3,6,0,1,"This car isn’t available",0,46,2130,0
2019-03-16,0,0,26,41,0,0,none,0,90,2133,0
2019-03-16,0,0,none,5,0,1,"This car isn’t available",0,39,1745,0
2019-03-16,1,0,9,17,0,0,"The owner isn’t available for pickup or return from Mar 13 at 10:30 PM to Mar 30 at 11:30 PM",1,38,1772,0
2019-03-16,0,0,3,4,1,0,"This car must be requested at least 1 day in advance at this location",0,31,2143,0
2019-03-16,0,0,none,1,0,0,none,0,83,2149,0
2019-03-16,0,0,14,24,0,1,"This car isn’t available",0,29,739,0
2019-03-16,0,0,10,10,0,1,"This car isn’t available",0,27,760,0
2019-03-16,0,0,70,86,0,1,"This car isn’t available",0,25,776,0
2019-03-16,0,0,33,37,1,0,"This car must be requested at least 1 day in advance at this location",0,45,1793,0
2019-03-16,0,0,none,none,0,0,none,0,119,2158,0
2019-03-16,0,0,4,3,0,0,none,0,35,702,0
2019-03-16,0,0,7,7,1,0,"This car must be requested at least 3 days in advance at this location",0,49,707,0
2019-03-16,1,0,31,35,0,0,"The owner isn’t available for pickup or return from Mar 16 at 12:00 AM to Mar 21 at 11:30 PM",1,69,1828,0
2019-03-16,0,0,9,10,0,0,none,0,325,798,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,39,803,0
2019-03-16,0,0,47,51,0,1,"This car isn’t available",0,79,19,0
2019-03-16,0,0,96,197,0,1,"This car isn’t available",0,39,25,0
2019-03-16,0,0,none,none,0,0,none,0,none,852,0
2019-03-16,0,0,none,none,0,0,none,0,95,835,0
2019-03-16,0,0,79,82,0,1,"This car isn’t available",0,35,869,0
2019-03-16,0,0,57,63,0,0,none,0,78,885,0
2019-03-16,0,0,69,80,0,1,"This car isn’t available",0,79,1860,0
2019-03-16,0,0,56,71,0,1,"This car isn’t available",0,49,922,0
2019-03-16,0,0,5,6,0,1,"This car isn’t available",0,66,933,0
2019-03-16,0,0,80,125,0,1,"This car isn’t available",0,47,27,0
2019-03-16,0,0,7,7,0,0,none,0,49,2309,0
2019-03-16,0,0,43,57,0,1,"This car isn’t available",0,29,64,0
2019-03-16,0,0,15,17,0,1,"This car isn’t available",0,59,1868,0
2019-03-16,0,0,27,30,0,1,"This car isn’t available",0,58,967,0
2019-03-16,0,0,53,58,0,0,none,0,550,984,0
2019-03-16,0,0,17,21,0,1,"This car isn’t available",0,35,79,0
2019-03-16,0,0,27,32,0,1,"This car isn’t available",0,50,1881,0
2019-03-16,0,0,26,26,0,1,"This car isn’t available",0,44,1002,0
2019-03-16,0,0,36,41,0,1,"This car isn’t available",0,50,1009,0
2019-03-16,0,0,3,8,0,1,"This car isn’t available",0,27,1896,0
2019-03-16,0,0,21,22,0,1,"This car isn’t available",0,33,107,0
2019-03-16,0,0,40,51,0,1,"This car isn’t available",0,51,142,0
2019-03-16,0,0,15,16,0,0,"The owner is available for return from 12:00 AM to 6:00 AM and 1:00 PM to 11:30 PM on Saturdays",1,36,1032,0
2019-03-16,0,0,24,43,0,1,"This car isn’t available",0,29,1042,0
2019-03-16,0,0,8,11,0,1,"This car isn’t available",0,39,1078,0
2019-03-16,0,0,65,68,0,1,"This car isn’t available",0,44,1073,0
2019-03-16,0,0,none,none,0,0,none,0,84,1919,0
2019-03-16,1,0,none,none,0,0,"The owner isn’t available for pickup or return from Mar 13 at 10:00 AM to Mar 17 at 10:00 PM",1,79,154,0
2019-03-16,0,0,16,19,0,1,"This car isn’t available",0,70,1096,0
2019-03-16,0,0,37,55,0,1,"This car isn’t available",0,54,1100,0
2019-03-16,0,0,5,5,0,0,none,0,45,1924,0
2019-03-16,0,0,none,none,0,0,none,0,62,1124,0
2019-03-16,0,0,25,30,0,1,"This car isn’t available",0,45,1133,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,39,205,0
2019-03-16,0,0,34,35,0,0,"This vehicle has been disabled by the owner",0,32,1152,1
2019-03-16,0,0,7,8,0,1,"This car isn’t available",0,24,1162,0
2019-03-16,0,0,33,48,0,1,"This car isn’t available",0,49,220,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,89,2211,0
2019-03-16,0,0,18,20,0,1,"This car isn’t available",0,112,1192,0
2019-03-16,0,0,81,104,0,0,none,0,27,1202,0
2019-03-16,0,0,10,11,0,1,"This car isn’t available",0,23,1214,0
2019-03-16,0,0,53,60,0,1,"This car isn’t available",0,44,1219,0
2019-03-16,0,0,18,23,0,1,"This car isn’t available",0,41,255,0
2019-03-16,0,0,none,6,0,1,"This car isn’t available",0,33,1236,0
2019-03-16,0,0,15,21,0,1,"This car isn’t available",0,53,264,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,150,279,0
2019-03-16,0,0,10,15,0,0,"This vehicle has been disabled by the owner",0,35,1251,1
2019-03-16,0,0,30,34,0,1,"This car isn’t available",0,35,1966,0
2019-03-16,0,0,4,5,0,1,"This car isn’t available",0,33,1272,0
2019-03-16,0,0,55,94,0,1,"This car isn’t available",0,68,1280,0
2019-03-16,0,0,18,18,0,0,none,0,123,1289,0
2019-03-16,0,0,4,4,1,0,"This car must be requested at least 1 day in advance at this location",0,37,1976,0
2019-03-16,0,0,107,124,0,1,"This car isn’t available",0,45,1304,0
2019-03-16,0,0,101,162,0,1,"This car isn’t available",0,64,342,0
2019-03-16,0,0,42,51,0,1,"This car isn’t available",0,55,1317,0
2019-03-16,0,0,31,32,0,1,"This car isn’t available",0,49,1993,0
2019-03-16,0,0,11,11,0,1,"This car isn’t available",0,99,1346,0
2019-03-16,0,0,13,14,0,0,"The owner is available for return from 5:00 PM to 11:30 PM on Saturdays",1,34,2241,0
2019-03-16,0,0,30,47,0,1,"This car isn’t available",0,49,1361,0
2019-03-16,0,0,71,94,0,1,"This car isn’t available",0,64,377,0
2019-03-16,0,0,56,77,0,0,none,0,39,397,0
2019-03-16,0,0,6,6,0,0,"This vehicle has been disabled by the owner",0,299,1392,1
2019-03-16,0,0,5,3,0,0,none,0,125,1386,0
2019-03-16,0,0,3,3,0,1,"This car isn’t available",0,54,1399,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,99,425,0
2019-03-16,0,0,10,9,1,0,"This car must be requested at least 3 days in advance at this location",0,147,420,0
2019-03-16,0,0,33,37,0,1,"This car isn’t available",0,46,1409,0
2019-03-16,0,0,12,17,0,1,"This car isn’t available",0,37,1433,0
2019-03-16,0,1,3,3,0,0,"This car can be rented for 5 days at most.",0,198,453,0
2019-03-16,0,0,48,52,0,1,"This car isn’t available",0,32,2036,0
2019-03-16,0,0,8,7,0,0,none,0,193,468,0
2019-03-16,0,0,none,4,0,1,"This car isn’t available",0,41,2038,0
2019-03-16,0,0,14,15,0,1,"This car isn’t available",0,59,1448,0
2019-03-16,0,0,none,3,0,0,"This vehicle has been disabled by the owner",0,78,1481,1
2019-03-16,0,0,35,46,0,1,"This car isn’t available",0,52,2048,0
2019-03-16,0,0,38,40,0,1,"This car isn’t available",0,34,2255,0
2019-03-16,0,0,none,1,1,0,"This car must be requested at least 3 days in advance at this location",0,40,523,0
2019-03-16,0,0,31,41,0,1,"This car isn’t available",0,65,1499,0
2019-03-16,0,0,35,38,0,0,none,0,38,1502,0
2019-03-16,0,0,9,9,0,1,"This car isn’t available",0,29,550,0
2019-03-16,0,0,111,118,0,1,"This car isn’t available",0,29,1514,0
2019-03-16,0,0,9,8,0,1,"This car isn’t available",0,69,2059,0
2019-03-16,0,0,6,6,0,1,"This car isn’t available",0,148,563,0
2019-03-16,0,0,33,39,0,1,"This car isn’t available",0,31,1555,0
2019-03-16,0,0,11,13,0,0,none,0,99,1561,0
2019-03-16,0,0,19,23,0,1,"This car isn’t available",0,60,1569,0
2019-03-16,0,0,37,45,0,0,none,0,61,587,0
2019-03-16,0,0,none,1,0,0,none,0,36,2088,0
2019-03-16,0,0,5,7,0,0,none,0,60,1587,0
2019-03-16,0,0,48,57,0,1,"This car isn’t available",0,88,2275,0
2019-03-16,0,0,65,111,0,0,none,0,38,1599,0
2019-03-16,1,0,51,59,0,0,"The owner is available for pickup from 12:00 PM to 10:00 PM on Sundays",0,41,634,0
2019-03-16,0,0,38,46,0,1,"This car isn’t available",0,39,1619,0
2019-03-16,0,0,6,8,0,1,"This car isn’t available",0,55,1627,0
2019-03-16,0,0,30,47,0,1,"This car isn’t available",0,31,647,0
2019-03-16,0,0,2,2,1,0,"This car must be requested at least 1 week in advance at this location",0,44,1656,0
2019-03-16,0,0,none,1,0,1,"This car isn’t available",0,73,2102,0
2019-03-16,0,0,28,36,0,1,"This car isn’t available",0,31,1678,0
2019-03-16,0,0,46,53,0,1,"This car isn’t available",0,60,1677,0
2019-03-16,0,0,21,26,0,1,"This car isn’t available",0,60,1687,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,94,714,0
2019-03-16,0,0,2,2,0,0,none,0,80,705,0
2019-03-16,0,0,none,6,0,1,"This car isn’t available",0,39,1719,0
2019-03-16,0,0,21,27,0,1,"This car isn’t available",0,39,1734,0
2019-03-16,0,0,14,13,0,1,"This car isn’t available",0,115,2141,0
2019-03-16,0,0,64,71,0,1,"This car isn’t available",0,37,1754,0
2019-03-16,1,0,21,23,0,0,"The owner is available for pickup from 11:00 AM to 5:00 PM on Sundays",0,39,2147,0
2019-03-16,0,0,4,2,0,0,none,0,72,733,0
2019-03-16,0,0,17,18,0,1,"This car isn’t available",0,62,745,0
2019-03-16,0,0,10,11,0,1,"This car isn’t available",0,65,2156,0
2019-03-16,0,0,38,54,0,1,"This car isn’t available",0,26,2300,0
2019-03-16,0,0,9,13,0,1,"This car isn’t available",0,35,2301,0
2019-03-16,0,0,none,none,0,0,none,0,119,2158,0
2019-03-16,0,0,59,65,0,1,"This car isn’t available",0,54,1701,0
2019-03-16,0,0,18,18,0,1,"This car isn’t available",0,35,2295,0
2019-03-13,0,0,55,65,0,1,"This car isn’t available",0,30,785,0
2019-03-13,0,0,14,16,0,1,"This car isn’t available",0,34,802,0
2019-03-13,0,0,6,6,0,1,"This car isn’t available",0,34,16,0
2019-03-13,0,0,31,41,0,1,"This car isn’t available",0,39,843,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,59,856,0
2019-03-13,0,0,16,12,0,1,"This car isn’t available",0,55,874,0
2019-03-13,0,0,57,63,0,0,none,0,78,885,0
2019-03-13,1,0,3,3,0,0,"The owner isn’t available for pickup or return from Mar 12 at 12:00 AM to Apr 4 at 12:00 AM",1,78,930,0
2019-03-13,0,0,33,34,0,0,none,0,31,916,0
2019-03-13,0,0,20,26,0,0,none,0,52,940,0
2019-03-13,0,0,181,201,0,1,"This car isn’t available",0,37,51,0
2019-03-13,0,0,33,43,0,0,none,0,30,958,0
2019-03-13,0,0,4,2,0,1,"This car isn’t available",0,139,957,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 3 days in advance at this location",0,39,82,0
2019-03-13,0,0,19,26,0,0,none,0,46,90,0
2019-03-13,0,0,none,none,0,0,none,0,28,997,0
2019-03-13,0,0,none,3,0,0,none,0,240,1017,0
2019-03-13,0,0,none,2,0,1,"This car isn’t available",0,52,1011,0
2019-03-13,0,0,10,11,0,1,"This car isn’t available",0,69,132,0
2019-03-13,0,0,28,35,0,0,none,0,349,1027,0
2019-03-13,0,0,5,5,0,1,"This car isn’t available",0,29,1049,0
2019-03-13,0,0,24,31,0,1,"This car isn’t available",0,39,1069,0
2019-03-13,0,0,2,2,0,1,"This car isn’t available",0,64,157,0
2019-03-13,0,0,24,26,0,1,"This car isn’t available",0,29,1088,0
2019-03-13,0,0,2,1,0,0,none,0,38,1101,0
2019-03-13,0,0,32,38,0,0,none,0,138,181,0
2019-03-13,0,0,13,16,0,1,"This car isn’t available",0,29,188,0
2019-03-13,0,0,25,30,0,1,"This car isn’t available",0,45,1133,0
2019-03-13,0,0,11,14,0,1,"This car isn’t available",0,18,1154,0
2019-03-13,0,0,none,none,0,1,"This car isn’t available",0,45,1164,0
2019-03-13,0,0,33,48,0,1,"This car isn’t available",0,49,220,0
2019-03-13,0,0,11,16,0,0,none,0,53,227,0
2019-03-13,1,0,none,none,0,0,"The owner isn’t available for pickup or return from Mar 13 at 7:00 AM to Mar 16 at 8:00 AM",1,70,1195,0
2019-03-13,0,0,12,14,1,0,"This car must be requested at least 1 day in advance at this location",0,55,251,0
2019-03-13,0,0,17,20,0,0,none,0,40,1221,0
2019-03-13,0,0,52,76,0,1,"This car isn’t available",0,35,256,0
2019-03-13,0,0,7,7,0,0,none,0,64,269,0
2019-03-13,0,0,101,124,0,0,none,0,155,285,0
2019-03-13,0,0,4,4,0,0,none,0,200,296,0
2019-03-13,0,0,39,50,0,0,none,0,35,313,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,198,1285,0
2019-03-13,0,0,55,93,0,1,"This car isn’t available",0,68,1280,0
2019-03-13,0,0,128,165,0,1,"This car isn’t available",0,38,1302,0
2019-03-13,0,0,29,34,0,0,none,0,39,349,0
2019-03-13,0,0,147,169,0,1,"This car isn’t available",0,109,1318,0
2019-03-13,0,0,3,3,0,0,none,0,117,1340,0
2019-03-13,0,0,55,65,0,1,"This car isn’t available",0,29,1356,0
2019-03-13,0,0,12,12,0,1,"This car isn’t available",0,23,381,0
2019-03-13,0,0,11,17,0,1,"This car isn’t available",0,112,386,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,42,407,0
2019-03-13,0,0,none,none,0,0,none,0,85,1382,0
2019-03-13,0,0,6,6,0,1,"This car isn’t available",0,299,1392,0
2019-03-13,0,0,22,25,0,1,"This car isn’t available",0,41,1423,0
2019-03-13,0,0,42,53,0,0,none,0,114,429,0
2019-03-13,0,0,13,16,0,1,"This car isn’t available",0,23,1430,0
2019-03-13,0,0,4,2,0,1,"This car isn’t available",0,50,469,0
2019-03-13,0,0,41,49,0,1,"This car isn’t available",0,47,503,0
2019-03-13,0,0,22,26,0,0,none,0,40,1465,0
2019-03-13,0,0,70,91,0,1,"This car isn’t available",0,48,505,0
2019-03-13,0,0,12,11,0,0,none,0,128,525,0
2019-03-13,0,0,12,12,0,1,"This car isn’t available",0,63,527,0
2019-03-13,0,0,3,2,0,1,"This car isn’t available",0,55,1513,0
2019-03-13,0,0,17,17,0,1,"This car isn’t available",0,40,558,0
2019-03-13,0,0,27,31,0,1,"This car isn’t available",0,27,1528,0
2019-03-13,0,0,21,33,0,1,"This car isn’t available",0,48,1551,0
2019-03-13,0,0,10,18,0,1,"This car isn’t available",0,43,1566,0
2019-03-13,0,0,58,79,0,1,"This car isn’t available",0,39,582,0
2019-03-13,0,0,none,none,0,0,none,0,100,590,0
2019-03-13,0,0,19,22,0,1,"This car isn’t available",0,32,1585,0
2019-03-13,0,0,40,40,0,0,none,0,110,625,0
2019-03-13,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,97,617,0
2019-03-13,0,0,13,31,0,0,"This vehicle has been disabled by the owner",0,42,638,1
2019-03-13,0,0,60,74,0,1,"This car isn’t available",0,44,1621,0
2019-03-13,0,0,17,20,0,1,"This car isn’t available",0,34,659,0
2019-03-13,0,0,9,9,0,1,"This car isn’t available",0,29,654,0
2019-03-13,0,0,none,1,0,0,none,0,137,1672,0
2019-03-13,0,0,54,72,0,1,"This car isn’t available",0,39,673,0
2019-03-13,0,0,22,24,0,1,"This car isn’t available",0,59,1699,0
2019-03-13,0,0,20,21,0,1,"This car isn’t available",0,44,1696,0
2019-03-13,0,0,11,10,1,0,"This car must be requested at least 2 days in advance at this location",0,37,697,0
2019-03-13,0,0,13,13,0,1,"This car isn’t available",0,30,1712,0
2019-03-13,0,0,35,39,0,1,"This car isn’t available",0,40,1727,0
2019-03-13,0,0,26,26,0,0,none,0,65,1769,0
2019-03-13,0,0,11,13,0,1,"This car isn’t available",0,37,1758,0
2019-03-13,0,0,20,27,0,1,"This car isn’t available",0,45,732,0
2019-03-13,0,0,none,none,0,0,none,0,36,759,0
2019-03-13,0,0,8,10,0,1,"This car isn’t available",0,25,1807,0
2019-03-13,0,0,46,50,0,0,"Sorry, something went wrong. Please try again later or contact customer support if you need further assistance.",0,30,1799,0
2019-03-13,0,0,13,15,1,0,"This car must be requested at least 1 day in advance at this location",0,41,1818,0
2019-03-13,0,0,28,32,0,1,"This car isn’t available",0,32,488,0
2019-03-13,0,0,22,24,0,1,"This car isn’t available",0,179,495,0
2019-03-16,0,0,29,37,0,1,"This car isn’t available",0,29,783,0
2019-03-16,0,0,none,none,1,0,"This car must be requested at least 1 day in advance at this location",0,68,788,0
2019-03-16,0,0,none,none,0,1,"This car isn’t available",0,39,803,0
2019-03-16,1,0,19,20,0,0,"The owner isn’t available for pickup on Saturdays",0,65,1833,0
2019-03-16,0,0,9,11,0,1,"This car isn’t available",0,47,826,0
2019-03-16,0,0,30,33,0,1,"This car isn’t available",0,45,854,0
2019-03-16,0,0,6,7,0,0,"This vehicle has been disabled by the owner",0,70,841,1
2019-03-16,0,0,16,12,0,1,"This car isn’t available",0,55,874,0
2019-03-16,0,1,none,1,0,0,"This car can be rented for 5 days at most.",0,55,867,0
2019-03-16,0,0,56,71,0,1,"This car isn’t available",0,49,922,0
2019-03-16,0,0,2,1,0,0,none,0,120,1862,0
2019-03-16,0,0,108,136,0,1,"This car isn’t available",0,29,29,0
2019-03-16,0,0,2,2,0,1,"This car isn’t available",0,68,942,0
2019-03-16,0,0,88,99,0,1,"This car isn’t available",0,40,63,0
2019-03-16,0,0,35,35,0,0,"This vehicle has been disabled by the owner",0,43,953,1
2019-03-16,0,0,25,31,0,1,"This car isn’t available",0,26,69,0
2019-03-16,0,0,96,122,0,1,"This car isn’t available",0,43,986,0
2019-03-16,0,0,none,none,0,0,none,0,57,1872,0
2019-03-16,0,0,3,2,0,1,"This car isn’t available",0,69,89,0
2019-03-16,0,0,40,52,0,1,"This car isn’t available",0,26,996,0
